1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1350	-0.706713	126.765056	0.008417	29
1351	-0.566800	126.712667	0.007599	29
1352	-0.672986	126.660335	0.012939	29
1353	0.000000	126.608061	0.000000	29
1354	-0.018263	126.555844	0.000090	29
1355	-0.788678	126.503685	0.019648	28
1356	0.000000	126.451583	0.000000	30
1357	-0.675165	126.399538	0.008233	30
1358	-0.549412	126.347550	0.009032	29
1359	-0.234623	126.295619	0.004638	30
1360	-0.504278	126.243745	0.007725	29
1361	-0.031068	126.191928	0.001526	29
1362	-0.423953	126.140168	0.005222	28
1363	-0.603854	126.088464	0.006557	30
1364	0.000000	126.036817	0.000000	28
1365	0.000000	125.985226	0.000000	26
1366	-0.754967	125.933691	0.006413	29
1367	-0.118229	125.882212	0.001669	31
1368	-0.764233	125.830790	0.005909	29
1369	-0.750373	125.779423	0.006123	29
1370	-0.102386	125.728113	0.002311	25
1371	-0.306405	125.676858	0.009542	31
1372	-0.521780	125.625659	0.010473	28
1373	-0.986544	125.574515	0.008843	28
1374	-0.325300	125.523427	0.004268	29
1375	-0.545880	125.472394	0.007307	29
1376	-0.002813	125.421417	0.000400	29
1377	-0.006241	125.370495	0.000217	30
1378	-1.047482	125.319628	0.004773	35
1379	-1.043116	125.268815	0.027841	31
1380	-1.006982	125.218058	0.007741	32
1381	-0.516748	125.167356	0.004707	32
1382	-0.644884	125.116708	0.005145	32
1383	-0.530144	125.066115	0.005147	31
1384	-0.132610	125.015576	0.006097	31
1385	-0.000000	124.965092	0.000000	31
1386	-0.922641	124.914662	0.006182	30
1387	-0.159164	124.864287	0.004176	30
1388	-0.628389	124.813965	0.006826	31
1389	-0.958341	124.763698	0.009031	30
1390	-0.690986	124.713485	0.009441	33
1391	-0.835427	124.663325	0.008073	31
1392	-0.550121	124.613219	0.005571	33
1393	-0.000000	124.563167	0.000000	33
1394	0.000000	124.513168	0.000000	30
1395	-1.048119	124.463223	0.008784	30
1396	-0.000002	124.413332	0.000000	29
1397	-0.715978	124.363493	0.008007	28
1398	-0.829268	124.313708	0.007818	30
1399	-0.772654	124.263976	0.006338	29
1400	-0.635506	124.214297	0.008236	29
1401	-0.289337	124.164671	0.004647	29
1402	-0.000000	124.115097	0.000000	28
1403	-0.590998	124.065577	0.004522	29
1404	-0.847531	124.016109	0.006921	28
1405	-0.767070	123.966693	0.012479	29
1406	-0.914970	123.917330	0.003508	29
