1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
641	-0.955761	189.564782	0.009984	29
642	-0.132971	189.411661	0.004502	29
643	-0.763054	189.258868	0.008813	29
644	-1.044858	189.106404	0.009212	29
645	-0.771777	188.954267	0.006901	29
646	-0.000000	188.802456	0.000000	25
647	-0.964328	188.650969	0.010946	27
648	-0.625514	188.499807	0.006228	29
649	-0.788486	188.348967	0.008257	29
650	-0.000000	188.198448	0.000000	28
651	-1.035807	188.048250	0.012853	29
652	-1.144878	187.898371	0.013134	29
653	-0.000000	187.748810	0.000000	30
654	-0.849590	187.599566	0.006790	30
655	-1.107690	187.450638	0.012742	29
656	-0.235073	187.302025	0.007258	30
657	-0.000000	187.153725	0.000000	28
658	-0.000926	187.005739	0.000168	30
659	-0.822438	186.858064	0.009705	28
660	-1.125824	186.710699	0.009070	30
661	-1.063244	186.563645	0.010891	28
662	-0.851771	186.416898	0.008678	29
663	-0.000050	186.270459	0.000005	29
664	-0.000000	186.124326	0.000000	27
665	-0.776997	185.978499	0.004392	29
666	-1.062182	185.832976	0.015390	29
667	-0.501278	185.687756	0.006076	29
668	-1.164582	185.542838	0.009675	30
669	-0.922315	185.398222	0.004971	30
670	-0.893819	185.253906	0.012622	28
671	-0.960267	185.109889	0.011497	30
672	-1.125195	184.966170	0.009719	31
673	-0.000000	184.822748	0.000000	31
674	-0.441788	184.679623	0.006947	30
675	-0.243704	184.536792	0.003819	28
676	-0.000000	184.394256	0.000000	29
677	-0.030976	184.252013	0.000938	30
678	-0.798645	184.110062	0.021781	29
679	-0.724348	183.968403	0.007846	29
680	-0.998458	183.827034	0.009319	29
681	-0.966043	183.685954	0.009732	29
682	-0.198739	183.545163	0.003286	30
683	-0.387108	183.404658	0.008643	28
684	-0.934312	183.264441	0.013690	29
685	-0.894060	183.124509	0.004738	29
686	-1.157962	182.984861	0.017017	29
687	-0.000499	182.845497	0.000003	29
688	-0.922816	182.706416	0.007244	28
689	-0.730545	182.567616	0.026891	31
690	-0.684616	182.429098	0.006420	29
691	-0.779705	182.290859	0.006028	28
