1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
206	-0.578493	321.897034	0.007051	10.5
207	-0.015251	321.269554	0.001978	9.2
208	-0.463472	320.645325	0.005982	9.8
209	-0.057122	320.024320	0.001894	8.2
210	-0.547629	319.406512	0.006608	10.3
211	-0.759244	318.791875	0.009671	11.2
212	-1.047895	318.180381	0.014935	9.1
213	0.000000	317.572005	0.000000	10.1
214	-0.660927	316.966721	0.010985	8.1
215	0.000000	316.364504	0.000000	11.4
216	0.000000	315.765329	0.000000	9.9
217	0.000000	315.169170	0.000000	8.2
218	-1.000768	314.576003	0.016019	8.1
219	-0.945353	313.985804	0.030834	8.1
220	-0.813484	313.398548	0.016675	13.9
221	0.000000	312.814213	0.000000	10.6
222	-0.572834	312.232773	0.004570	9.1
223	-1.017053	311.654207	0.016753	9.0
224	-0.460089	311.078491	0.015364	14.7
225	0.000000	310.505602	0.000000	8.2
226	0.000000	309.935518	0.000000	8.9
227	-0.844801	309.368217	0.011457	8.3
228	-0.930002	308.803676	0.014739	8.6
229	0.000000	308.241874	0.000000	14.6
230	-0.524805	307.682789	0.005113	8.6
231	-0.098657	307.126400	0.006243	8.6
232	0.000000	306.572687	0.000000	8.1
233	0.000000	306.021627	0.000000	12.1
234	-0.367393	305.473201	0.011525	8.3
235	-0.541179	304.927388	0.007163	11.9
236	-0.525043	304.384168	0.007776	9.7
237	0.000000	303.843521	0.000000	12.1
238	-0.687969	303.305427	0.005193	9.1
239	-0.951475	302.769867	0.009017	9.6
240	-0.814287	302.236821	0.019444	8.9
241	0.000000	301.706270	0.000000	11.6
242	-0.925892	301.178196	0.020140	9.5
243	0.000000	300.652580	0.000000	9.2
244	-0.641808	300.129402	0.017597	8.9
245	-0.766327	299.608645	0.017978	9.1
246	-0.133000	299.090291	0.003236	13.2
247	-0.700951	298.574321	0.014083	8.0
248	-0.860792	298.060718	0.005644	9.6
249	-1.059980	297.549465	0.025743	8.5
250	-0.671037	297.040543	0.007341	13.2
251	-0.595552	296.533936	0.012579	10.5
252	0.000000	296.029626	0.000000	8.1
253	-0.694526	295.527597	0.005865	8.5
254	-0.523561	295.027832	0.006431	9.1
255	-0.041701	294.530315	0.003060	12.0
256	-0.350435	294.035028	0.004882	9.9
257	-0.779499	293.541956	0.007217	8.1
258	0.000000	293.051083	0.000000	8.4
259	-0.511018	292.562393	0.007331	13.0
260	0.000000	292.075870	0.000000	8.3
261	-0.964850	291.591498	0.009944	10.1
262	-0.000000	291.109263	0.000000	8.2
263	-0.996899	290.629149	0.013426	10.9
264	-0.000003	290.151140	0.000002	12.6
265	-0.589054	289.675222	0.010917	9.2
266	-0.104184	289.201380	0.005686	9.5
267	0.000000	288.729600	0.000000	8.1
268	0.000000	288.259866	0.000000	13.3
269	-0.900084	287.792165	0.011956	10.5
270	0.000000	287.326481	0.000000	8.1
271	-0.900854	286.862802	0.010242	9.4
272	-0.001286	286.401113	0.000205	12.9
273	-0.128755	285.941400	0.003938	8.9
274	0.000000	285.483649	0.000000	9.4
275	-0.701416	285.027847	0.009918	8.3
276	-0.685454	284.573981	0.011096	9.9
277	-0.563871	284.122037	0.007519	12.8
278	-0.973606	283.672002	0.007076	10.0
279	-0.292591	283.223863	0.004548	9.1
280	-0.831085	282.777607	0.026963	8.7
281	0.000000	282.333221	0.000000	14.0
282	-0.671313	281.890692	0.008300	9.6
283	-0.592506	281.450008	0.010155	9.5
284	-0.711369	281.011157	0.014403	7.9
285	-0.911228	280.574125	0.021035	12.6
286	-0.778957	280.138901	0.010367	8.7
287	-0.204978	279.705473	0.008022	7.9
288	-0.479402	279.273829	0.011333	7.7
289	0.000000	278.843956	0.000000	9.1
290	-0.736953	278.415844	0.008793	11.6
291	-0.166481	277.989479	0.009005	9.4
292	-0.228102	277.564851	0.003175	8.1
293	-0.264785	277.141949	0.004069	8.8
294	-1.052627	276.720761	0.018748	10.8
295	-0.880397	276.301275	0.021830	8.3
296	-1.168782	275.883480	0.022281	9.4
297	-0.013305	275.467366	0.001624	8.6
298	0.000000	275.052922	0.000000	8.1
299	-0.241874	274.640136	0.003261	13.5
300	-0.849447	274.228998	0.027329	9.2
301	-0.384725	273.819497	0.012092	8.3
302	0.000000	273.411623	0.000000	8.0
303	-0.511082	273.005365	0.012399	11.6
304	-0.507258	272.600712	0.008675	8.8
305	0.000000	272.197655	0.000000	9.2
306	-0.008529	271.796184	0.000389	8.0
307	-0.512300	271.396287	0.006896	8.5
308	-0.494557	270.997956	0.006376	14.1
309	-0.703221	270.601180	0.032097	7.8
310	-0.000021	270.205949	0.000017	8.8
311	-0.703397	269.812254	0.008771	8.0
312	-0.698942	269.420085	0.006209	11.0
313	-0.962240	269.029432	0.008310	8.5
314	-0.465643	268.640287	0.009211	9.9
315	-0.829254	268.252638	0.016294	8.6
316	0.000000	267.866478	0.000000	8.5
317	-0.120176	267.481796	0.005732	13.8
318	-0.000161	267.098584	0.000006	8.1
319	0.000000	266.716833	0.000000	10.4
320	-0.449296	266.336533	0.007963	9.3
321	-0.823046	265.957676	0.009670	11.0
322	0.000000	265.580253	0.000000	9.9
323	-0.630706	265.204254	0.008359	9.1
324	-0.266023	264.829672	0.003519	10.7
325	-0.987660	264.456497	0.012285	15.8
326	-0.396494	264.084721	0.005257	8.1
327	-0.233979	263.714335	0.002196	10.8
328	-0.552322	263.345332	0.009216	8.0
329	-0.688709	262.977702	0.007333	8.4
330	-0.481623	262.611438	0.006902	14.0
331	-0.482813	262.246531	0.009203	9.7
332	-0.435611	261.882973	0.007468	9.7
333	-1.096105	261.520756	0.007818	8.3
334	-0.841368	261.159871	0.007027	13.7
335	-0.765686	260.800312	0.018932	8.5
336	-0.000000	260.442070	0.000000	9.5
337	-0.372260	260.085137	0.007785	8.8
338	-0.984295	259.729505	0.014976	10.2
339	0.000000	259.375167	0.000000	11.8
340	-0.298785	259.022116	0.005058	9.8
341	-0.748651	258.670343	0.004728	8.0
342	-0.011313	258.319841	0.001679	8.1
343	-0.771781	257.970602	0.014413	12.9
344	-1.005430	257.622620	0.027331	10.0
345	-0.026894	257.275887	0.001566	9.1
346	-1.003498	256.930396	0.037393	9.1
347	-0.284010	256.586139	0.009890	9.5
348	-0.961228	256.243109	0.014580	11.0
349	-0.300947	255.901300	0.006613	8.7
350	-0.655540	255.560703	0.014302	9.2
351	-0.616941	255.221313	0.004998	8.3
352	-0.571829	254.883122	0.008920	12.2
353	-0.630351	254.546124	0.008801	9.0
354	-0.605270	254.210311	0.018463	8.5
355	-0.473243	253.875677	0.006952	8.1
356	-0.103866	253.542215	0.002481	8.1
357	-0.924594	253.209918	0.017680	12.1
358	-0.000579	252.878781	0.000280	9.3
359	-0.675955	252.548795	0.013396	9.3
360	-0.598026	252.219956	0.006994	9.6
361	-0.603544	251.892255	0.009162	12.3
362	-0.621405	251.565688	0.008152	7.5
363	0.000000	251.240247	0.000000	10.6
364	-0.059186	250.915926	0.001933	8.9
365	-0.000022	250.592720	0.000006	9.2
366	-0.926684	250.270621	0.013062	10.7
367	-0.546882	249.949624	0.010707	10.5
368	-0.629514	249.629723	0.010217	8.4
369	-0.000019	249.310911	0.000008	8.4
370	0.000000	248.993182	0.000000	13.7
371	-1.099475	248.676531	0.012662	8.1
372	-0.811007	248.360952	0.006872	10.2
373	0.000000	248.046438	0.000000	8.0
374	-0.000000	247.732984	0.000000	8.7
375	-0.826951	247.420584	0.014059	13.2
376	-0.640860	247.109233	0.006887	7.7
377	-0.024562	246.798924	0.001908	10.3
378	0.000000	246.489652	0.000000	8.3
379	0.000000	246.181412	0.000000	12.3
380	0.000000	245.874197	0.000000	9.3
381	-0.185198	245.568002	0.005071	8.4
382	-0.000071	245.262822	0.000029	8.9
383	-0.614368	244.958652	0.004254	9.5
384	-0.275773	244.655485	0.005382	12.5
385	-0.243433	244.353317	0.008807	10.7
386	-0.008709	244.052142	0.000167	8.6
387	-0.176861	243.751955	0.007612	9.7
388	-0.549113	243.452750	0.006635	12.5
389	-0.462990	243.154523	0.005059	8.3
390	-0.932986	242.857268	0.014594	10.3
391	-1.050931	242.560980	0.018385	11.3
392	-0.475632	242.265654	0.005906	14.4
393	0.000000	241.971285	0.000000	10.7
394	-0.844392	241.677868	0.009061	8.4
395	-0.738079	241.385397	0.015023	8.2
396	-0.496714	241.093869	0.005809	11.6
397	-0.957251	240.803278	0.013560	8.7
398	-0.000318	240.513619	0.000141	10.3
399	-0.405117	240.224887	0.005711	9.2
400	0.000000	239.937077	0.000000	10.7
401	-0.512030	239.650186	0.009639	11.8
402	0.000000	239.364207	0.000000	8.3
403	-0.901082	239.079136	0.010032	9.1
404	-0.763002	238.794969	0.016579	10.0
405	-0.000001	238.511701	0.000000	11.3
406	-1.069128	238.229327	0.010664	10.0
407	-0.938066	237.947843	0.010758	10.0
408	-1.061959	237.667244	0.010291	14.3
409	-0.006336	237.387526	0.000778	14.2
410	-0.000000	237.108684	0.000000	11.8
411	-0.759743	236.830714	0.006310	11.1
412	-0.134303	236.553610	0.003272	15.4
413	0.000000	236.277370	0.000000	11.6
414	0.000000	236.001989	0.000000	11.3
415	-0.000000	235.727461	0.000000	8.9
416	-0.568260	235.453784	0.004955	14.9
417	-0.659110	235.180952	0.009617	10.5
418	-0.311436	234.908962	0.007768	12.7
419	-0.616400	234.637809	0.008448	11.7
420	-0.173792	234.367488	0.006024	13.9
421	0.000000	234.097997	0.000000	11.3
422	-0.696429	233.829331	0.010876	8.2
423	-1.011582	233.561485	0.031322	11.3
424	-0.079267	233.294456	0.002886	13.4
425	-0.209132	233.028239	0.004888	8.5
426	-0.577516	232.762831	0.011454	9.9
427	-0.805218	232.498228	0.008052	8.8
428	-0.149436	232.234425	0.003383	11.4
429	-0.557547	231.971419	0.007383	10.7
430	-0.623898	231.709205	0.007239	8.0
431	-0.588287	231.447781	0.007496	8.2
432	-1.082840	231.187141	0.030083	11.9
433	-0.821577	230.927283	0.027847	8.1
434	0.000000	230.668202	0.000000	12.3
435	0.000000	230.409895	0.000000	8.2
436	0.000000	230.152358	0.000000	11.1
437	0.000000	229.895587	0.000000	12.6
438	-0.061764	229.639578	0.001921	8.0
439	-0.645783	229.384329	0.006942	9.1
440	-0.775666	229.129834	0.005822	9.5
441	-0.896528	228.876091	0.017172	12.0
442	-1.104967	228.623096	0.008280	9.7
443	-1.065333	228.370846	0.011148	8.0
444	-0.329067	228.119336	0.006364	7.9
445	0.000000	227.868563	0.000000	10.7
446	-0.022447	227.618525	0.001773	10.8
447	-0.904073	227.369216	0.009767	8.9
448	-0.901328	227.120635	0.013015	8.3
449	-1.154329	226.872777	0.032161	10.9
450	-0.202543	226.625638	0.003185	11.1
451	-0.190291	226.379217	0.006473	9.4
452	-0.449395	226.133509	0.008130	8.1
453	-0.618212	225.888510	0.020389	8.0
454	-1.155479	225.644218	0.045336	10.7
455	0.000000	225.400630	0.000000	8.1
456	-0.897327	225.157741	0.015564	8.9
457	-0.516360	224.915549	0.008078	8.2
458	0.000000	224.674051	0.000000	13.2
459	0.000000	224.433242	0.000000	16.4
460	-0.026520	224.193121	0.002450	7.7
461	0.000000	223.953684	0.000000	11.1
462	-0.601867	223.714927	0.006991	11.0
463	-0.010888	223.476848	0.000618	9.0
464	-0.115234	223.239444	0.003886	9.5
465	-0.667778	223.002710	0.014291	7.6
466	-0.168615	222.766645	0.004461	8.9
467	-0.397308	222.531245	0.005290	11.7
468	-0.636048	222.296508	0.008942	9.3
469	-0.892752	222.062429	0.009415	10.0
470	-0.000000	221.829007	0.000000	8.4
471	-0.276315	221.596238	0.006422	8.7
472	-0.986196	221.364119	0.012528	11.0
473	-0.161176	221.132647	0.005197	8.8
474	-0.250019	220.901820	0.006083	7.6
475	-0.968831	220.671634	0.021215	7.7
476	-0.949423	220.442086	0.017607	10.4
477	-0.203493	220.213174	0.006777	10.7
478	-0.149839	219.984895	0.002424	10.2
479	-0.750437	219.757246	0.007428	8.0
480	-0.271045	219.530224	0.006760	8.9
481	-0.343746	219.303826	0.003911	11.8
482	-0.397225	219.078050	0.005310	8.0
483	-0.000000	218.852893	0.000000	9.3
484	-1.058997	218.628352	0.008285	8.4
485	-1.032543	218.404424	0.009306	7.7
486	-0.063008	218.181106	0.001881	15.3
487	-0.652310	217.958397	0.007093	13.6
488	-0.000000	217.736292	0.000000	7.9
489	-0.000001	217.514790	0.000000	9.0
490	0.000000	217.293888	0.000000	14.9
491	0.000000	217.073584	0.000000	10.1
492	-0.009476	216.853873	0.000780	7.7
493	-0.432695	216.634755	0.006548	9.8
494	-0.870215	216.416227	0.005860	12.5
495	-0.587261	216.198285	0.003673	8.0
496	0.000000	215.980927	0.000000	11.8
497	-0.057729	215.764151	0.002397	8.0
498	-0.552544	215.547955	0.007397	12.9
499	-0.684070	215.332335	0.006702	10.8
500	0.000000	215.117289	0.000000	8.2
501	-0.000000	214.902815	0.000000	8.6
502	-0.945548	214.688911	0.010880	9.6
503	-0.932584	214.475573	0.025034	12.0
504	-0.499814	214.262800	0.005576	10.1
505	-0.660794	214.050588	0.008714	8.1
506	-0.296183	213.838936	0.005399	9.6
507	-0.412322	213.627842	0.005912	13.3
508	-0.063567	213.417302	0.001437	8.3
509	0.000000	213.207314	0.000000	10.2
510	-0.022541	212.997877	0.002346	8.5
511	-0.983151	212.788987	0.006676	11.7
512	-0.039004	212.580642	0.000632	9.9
513	0.000000	212.372841	0.000000	8.0
514	-0.557026	212.165581	0.006215	8.7
515	-0.333422	211.958859	0.005409	8.9
516	-0.000033	211.752673	0.000013	13.1
517	-1.093907	211.547021	0.022042	10.0
518	-0.535552	211.341902	0.008479	7.7
